
Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
15,0.9934,0.9599,4
16,0.9971,0.9627,5
17,0.9971,0.9633,5
18,0.9958,0.9599,5
19,0.9974,0.9644,6
20,0.9971,0.9610,6
21,0.9971,0.9616,6
22,0.9984,0.9622,6
23,0.9984,0.9616,7
24,0.9984,0.9633,7
25,0.9984,0.9594,7
26,0.9984,0.9605,7
27,0.9992,0.9610,8
28,0.9995,0.9644,8
29,0.9995,0.9616,8

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,0
1,0.9606,0.9354,1
2,0.9732,0.9360,1
3,0.9735,0.9494,2
4,0.9806,0.9510,2
5,0.9819,0.9572,2
6,0.9871,0.9521,3
7,0.9866,0.9566,3
8,0.9874,0.9555,4
9,0.9905,0.9577,4
10,0.9916,0.9577,4
11,0.9932,0.9610,5
12,0.9921,0.9544,5
13,0.9937,0.9638,5
14,0.9945,0.9599,6
15,0.9934,0.9599,6
16,0.9971,0.9627,6
17,0.9971,0.9633,7
18,0.9958,0.9599,7
19,0.9974,0.9644,7
20,0.9971,0.9610,8
21,0.9971,0.9616,8
22,0.9984,0.9622,8
23,0.9984,0.9616,8
24,0.9984,0.9633,9
25,0.9984,0.9594,9
26,0.9984,0.9605,9
27,0.9992,0.9610,10
28,0.9995,0.9644,10
29,0.9995,0.9616,10

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.9989,0.9633,0
1,0.9995,0.9661,1
2,1.0000,0.9633,1
3,0.9995,0.9638,1
4,0.9997,0.9599,2
5,0.9997,0.9622,2
6,0.9995,0.9627,2
7,0.9995,0.9655,3
8,1.0000,0.9655,3
9,1.0000,0.9638,3
10,1.0000,0.9633,4
11,0.9997,0.9661,4
12,0.9997,0.9599,4
13,1.0000,0.9644,5
14,1.0000,0.9661,5
15,1.0000,0.9644,5
16,1.0000,0.9627,6
17,1.0000,0.9649,6
18,1.0000,0.9661,6
19,1.0000,0.9666,7
20,1.0000,0.9683,7
21,1.0000,0.9644,7
22,1.0000,0.9683,7
23,1.0000,0.9655,8
24,1.0000,0.9661,8
25,1.0000,0.9655,8
26,1.0000,0.9661,9
27,1.0000,0.9655,9
28,1.0000,0.9655,9
29,1.0000,0.9644,10

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,0
1,0.9606,0.9354,1
2,0.9732,0.9360,1
3,0.9735,0.9494,1
4,0.9806,0.9510,2
5,0.9819,0.9572,2
6,0.9871,0.9521,2
7,0.9866,0.9566,2
8,0.9874,0.9555,3
9,0.9905,0.9577,3
10,0.9916,0.9577,3
11,0.9932,0.9610,4
12,0.9921,0.9544,4
13,0.9937,0.9638,4
14,0.9945,0.9599,5
15,0.9934,0.9599,5
16,0.9971,0.9627,5
17,0.9971,0.9633,5
18,0.9958,0.9599,6
19,0.9974,0.9644,6
20,0.9971,0.9610,6
21,0.9971,0.9616,7
22,0.9984,0.9622,7
23,0.9984,0.9616,7
24,0.9984,0.9633,8
25,0.9984,0.9594,8
26,0.9984,0.9605,8
27,0.9992,0.9610,9
28,0.9995,0.9644,9
29,0.9995,0.9616,9

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,0
1,0.9606,0.9354,1
2,0.9732,0.9360,1
3,0.9735,0.9494,2
4,0.9806,0.9510,2
5,0.9819,0.9572,2
6,0.9871,0.9521,2
7,0.9866,0.9566,3
8,0.9874,0.9555,3
9,0.9905,0.9577,3
10,0.9916,0.9577,4
11,0.9932,0.9610,4
12,0.9921,0.9544,4
13,0.9937,0.9638,5
14,0.9945,0.9599,5
15,0.9934,0.9599,5
16,0.9971,0.9627,5
17,0.9971,0.9633,6
18,0.9958,0.9599,6
19,0.9974,0.9644,6
20,0.9971,0.9610,7
21,0.9971,0.9616,7
22,0.9984,0.9622,7
23,0.9984,0.9616,8
24,0.9984,0.9633,8
25,0.9984,0.9594,8
26,0.9984,0.9605,8
27,0.9992,0.9610,9
28,0.9995,0.9644,9
29,0.9995,0.9616,9

Epoc,TrainAcc,TestAcc,Time,TraLoss,TesLoss
0,0.8684,0.8837,1
1,0.9606,0.9354,1
2,0.9732,0.9360,1
3,0.9735,0.9494,1
4,0.9806,0.9510,2
5,0.9819,0.9572,2
6,0.9871,0.9521,2
7,0.9866,0.9566,3
8,0.9874,0.9555,3
9,0.9905,0.9577,3
10,0.9916,0.9577,3
11,0.9932,0.9610,4
12,0.9921,0.9544,4
13,0.9937,0.9638,4
14,0.9945,0.9599,5
15,0.9934,0.9599,5
16,0.9971,0.9627,5
17,0.9971,0.9633,6
18,0.9958,0.9599,6
19,0.9974,0.9644,6
20,0.9971,0.9610,6
21,0.9971,0.9616,7
22,0.9984,0.9622,7
23,0.9984,0.9616,7
24,0.9984,0.9633,8
25,0.9984,0.9594,8
26,0.9984,0.9605,8
27,0.9992,0.9610,8
28,0.9995,0.9644,9
29,0.9995,0.9616,9

